日期,时段序号,时间段,电价(元/kWh说明),电价(元/kWh),小区负载(kW),光伏功率(kW),负载电量(kWh),光伏电量(kWh),净负荷(kWh),计划购电量(kWh),实际购电量(kWh),紧急购电量(kWh),充电量(kWh),放电量(kWh),弃光电量(kWh),时段末储电量(kWh),该时段购电费(元)
2025-02-01,139,23:00-23:10,附件1单日曲线,0.424800,2438.789700,0.000000,406.464950,0.000000,406.464950,406.464950,406.464950,0.000000,0.000000,0.000000,0.000000,4950.000000,172.666311
2025-02-01,140,23:10-23:20,附件1单日曲线,0.424000,2405.759200,0.000000,400.959867,0.000000,400.959867,734.293200,734.293200,0.000000,333.333333,0.000000,0.000000,5250.000000,311.340317
2025-02-01,141,23:20-23:30,附件1单日曲线,0.422000,2459.670000,0.000000,409.945000,0.000000,409.945000,1243.278333,1243.278333,0.000000,833.333333,0.000000,0.000000,6000.000000,524.663457
2025-02-01,142,23:30-23:40,附件1单日曲线,0.424000,2323.420200,0.000000,387.236700,0.000000,387.236700,387.236700,387.236700,0.000000,0.000000,0.000000,0.000000,6000.000000,164.188361
2025-02-01,143,23:40-23:50,附件1单日曲线,0.427100,2728.260900,0.000000,454.710150,0.000000,454.710150,454.710150,454.710150,0.000000,0.000000,0.000000,0.000000,6000.000000,194.206705
2025-02-01,144,23:50-0:00+1,附件1单日曲线,0.427600,3484.940000,0.000000,580.823333,0.000000,580.823333,580.823333,580.823333,0.000000,0.000000,0.000000,0.000000,6000.000000,248.360057
2025-02-02,1,0:00-0:10,附件1单日曲线,0.424800,3591.984300,0.000000,598.664050,0.000000,598.664050,1431.997383,1431.997383,0.000000,833.333333,0.000000,0.000000,6750.000000,608.312488
2025-02-02,2,0:10-0:20,附件1单日曲线,0.424500,3490.406900,0.000000,581.734483,0.000000,581.734483,1415.067817,1415.067817,0.000000,833.333333,0.000000,0.000000,7500.000000,600.696288
2025-02-02,3,0:20-0:30,附件1单日曲线,0.426900,3507.560000,0.000000,584.593333,0.000000,584.593333,1417.926667,1417.926667,0.000000,833.333333,0.000000,0.000000,8250.000000,605.312894
2025-02-02,4,0:30-0:40,附件1单日曲线,0.427200,3516.617200,0.000000,586.102867,0.000000,586.102867,1419.436200,1419.436200,0.000000,833.333333,0.000000,0.000000,9000.000000,606.383145
2025-02-02,5,0:40-0:50,附件1单日曲线,0.427100,3523.181200,0.000000,587.196867,0.000000,587.196867,1420.530200,1420.530200,0.000000,833.333333,0.000000,0.000000,9750.000000,606.708448
2025-02-02,6,0:50-1:00,附件1单日曲线,0.428500,3576.440000,0.000000,596.073333,0.000000,596.073333,596.073333,596.073333,0.000000,0.000000,0.000000,0.000000,9750.000000,255.417423
2025-02-02,7,1:00-1:10,附件1单日曲线,0.431100,3672.328900,0.000000,612.054817,0.000000,612.054817,612.054817,612.054817,0.000000,0.000000,0.000000,0.000000,9750.000000,263.856831
2025-02-02,8,1:10-1:20,附件1单日曲线,0.430200,3589.945800,0.000000,598.324300,0.000000,598.324300,598.324300,598.324300,0.000000,0.000000,0.000000,0.000000,9750.000000,257.399114
2025-02-02,9,1:20-1:30,附件1单日曲线,0.427900,3433.400000,0.000000,572.233333,0.000000,572.233333,905.566667,905.566667,0.000000,333.333333,0.000000,0.000000,10050.000000,387.491977
2025-02-02,10,1:30-1:40,附件1单日曲线,0.431200,3549.916400,0.000000,591.652733,0.000000,591.652733,591.652733,591.652733,0.000000,0.000000,0.000000,0.000000,10050.000000,255.120659
2025-02-02,11,1:40-1:50,附件1单日曲线,0.433300,3745.774200,0.000000,624.295700,0.000000,624.295700,624.295700,624.295700,0.000000,0.000000,0.000000,0.000000,10050.000000,270.507327
2025-02-02,12,1:50-2:00,附件1单日曲线,0.431100,3771.990000,0.000000,628.665000,0.000000,628.665000,628.665000,628.665000,0.000000,0.000000,0.000000,0.000000,10050.000000,271.017481
2025-02-02,13,2:00-2:10,附件1单日曲线,0.429300,3594.444700,0.000000,599.074117,0.000000,599.074117,599.074117,599.074117,0.000000,0.000000,0.000000,0.000000,10050.000000,257.182518
2025-02-02,14,2:10-2:20,附件1单日曲线,0.432400,3671.163500,0.000000,611.860583,0.000000,611.860583,611.860583,611.860583,0.000000,0.000000,0.000000,0.000000,10050.000000,264.568516
2025-02-02,15,2:20-2:30,附件1单日曲线,0.436700,3882.830000,0.000000,647.138333,0.000000,647.138333,647.138333,647.138333,0.000000,0.000000,0.000000,0.000000,10050.000000,282.605310
2025-02-02,16,2:30-2:40,附件1单日曲线,0.434800,3711.211400,0.000000,618.535233,0.000000,618.535233,618.535233,618.535233,0.000000,0.000000,0.000000,0.000000,10050.000000,268.939119
2025-02-02,17,2:40-2:50,附件1单日曲线,0.433500,3797.055100,0.000000,632.842517,0.000000,632.842517,632.842517,632.842517,0.000000,0.000000,0.000000,0.000000,10050.000000,274.337231
2025-02-02,18,2:50-3:00,附件1单日曲线,0.435700,4096.450000,0.000000,682.741667,0.000000,682.741667,682.741667,682.741667,0.000000,0.000000,0.000000,0.000000,10050.000000,297.470544
2025-02-02,19,3:00-3:10,附件1单日曲线,0.437400,3901.747600,0.000000,650.291267,0.000000,650.291267,650.291267,650.291267,0.000000,0.000000,0.000000,0.000000,10050.000000,284.437400
2025-02-02,20,3:10-3:20,附件1单日曲线,0.437100,3751.702200,0.000000,625.283700,0.000000,625.283700,625.283700,625.283700,0.000000,0.000000,0.000000,0.000000,10050.000000,273.311505
2025-02-02,21,3:20-3:30,附件1单日曲线,0.435600,3892.960000,0.000000,648.826667,0.000000,648.826667,648.826667,648.826667,0.000000,0.000000,0.000000,0.000000,10050.000000,282.628896
2025-02-02,22,3:30-3:40,附件1单日曲线,0.435300,4003.421800,0.000000,667.236967,0.000000,667.236967,667.236967,667.236967,0.000000,0.000000,0.000000,0.000000,10050.000000,290.448252
2025-02-02,23,3:40-3:50,附件1单日曲线,0.436000,3951.333000,0.000000,658.555500,0.000000,658.555500,658.555500,658.555500,0.000000,0.000000,0.000000,0.000000,10050.000000,287.130198
2025-02-02,24,3:50-4:00,附件1单日曲线,0.437800,3825.930000,0.000000,637.655000,0.000000,637.655000,637.655000,637.655000,0.000000,0.000000,0.000000,0.000000,10050.000000,279.165359
2025-02-02,25,4:00-4:10,附件1单日曲线,0.440100,3819.927500,0.000000,636.654583,0.000000,636.654583,636.654583,636.654583,0.000000,0.000000,0.000000,0.000000,10050.000000,280.191682
2025-02-02,26,4:10-4:20,附件1单日曲线,0.438900,3875.440000,0.000000,645.906667,0.000000,645.906667,645.906667,645.906667,0.000000,0.000000,0.000000,0.000000,10050.000000,283.488436
2025-02-02,27,4:20-4:30,附件1单日曲线,0.436400,3917.790000,0.000000,652.965000,0.000000,652.965000,652.965000,652.965000,0.000000,0.000000,0.000000,0.000000,10050.000000,284.953926
2025-02-02,28,4:30-4:40,附件1单日曲线,0.439300,3937.532900,0.000000,656.255483,0.000000,656.255483,656.255483,656.255483,0.000000,0.000000,0.000000,0.000000,10050.000000,288.293034
2025-02-02,29,4:40-4:50,附件1单日曲线,0.442200,3992.324000,0.001400,665.387333,0.000233,665.387100,665.387100,665.387100,0.000000,0.000000,0.000000,0.000000,10050.000000,294.234176
2025-02-02,30,4:50-5:00,附件1单日曲线,0.439500,4086.200000,0.000000,681.033333,0.000000,681.033333,681.033333,681.033333,0.000000,0.000000,0.000000,0.000000,10050.000000,299.314150
2025-02-02,31,5:00-5:10,附件1单日曲线,0.433300,4146.124600,0.000000,691.020767,0.000000,691.020767,691.020767,691.020767,0.000000,0.000000,0.000000,0.000000,10050.000000,299.419298
2025-02-02,32,5:10-5:20,附件1单日曲线,0.443900,4075.338700,0.018900,679.223117,0.003150,679.219967,679.219967,679.219967,0.000000,0.000000,0.000000,0.000000,10050.000000,301.505743
2025-02-02,33,5:20-5:30,附件1单日曲线,0.430100,3887.680000,0.000000,647.946667,0.000000,647.946667,647.946667,647.946667,0.000000,0.000000,0.000000,0.000000,10050.000000,278.681861
2025-02-02,34,5:30-5:40,附件1单日曲线,0.371300,3800.968200,0.000000,633.494700,0.000000,633.494700,1466.828033,1466.828033,0.000000,833.333333,0.000000,0.000000,10800.000000,544.633249
2025-02-02,35,5:40-5:50,附件1单日曲线,0.570800,4342.692300,0.263900,723.782050,0.043983,723.738067,723.738067,723.738067,0.000000,0.000000,0.000000,0.000000,10800.000000,413.109688
2025-02-02,36,5:50-6:00,附件1单日曲线,0.909900,5133.200000,0.000000,855.533333,0.000000,855.533333,22.200000,22.200000,0.000000,0.000000,833.333333,0.000000,9874.074074,20.199780
2025-02-02,37,6:00-6:10,附件1单日曲线,0.936800,5203.497100,0.000000,867.249517,0.000000,867.249517,33.916183,33.916183,0.000000,0.000000,833.333333,0.000000,8948.148148,31.772681
2025-02-02,38,6:10-6:20,附件1单日曲线,0.875800,5131.689100,3.676200,855.281517,0.612700,854.668817,854.668817,854.668817,0.000000,0.000000,0.000000,0.000000,8948.148148,748.518950
2025-02-02,39,6:20-6:30,附件1单日曲线,0.875900,5241.010000,0.000000,873.501667,0.000000,873.501667,873.501667,873.501667,0.000000,0.000000,0.000000,0.000000,8948.148148,765.100110
2025-02-02,40,6:30-6:40,附件1单日曲线,0.860100,5256.074200,0.000000,876.012367,0.000000,876.012367,876.012367,876.012367,0.000000,0.000000,0.000000,0.000000,8948.148148,753.458237
2025-02-02,41,6:40-6:50,附件1单日曲线,0.844200,5123.099300,114.579300,853.849883,19.096550,834.753333,834.753333,834.753333,0.000000,0.000000,0.000000,0.000000,8948.148148,704.698764
2025-02-02,42,6:50-7:00,附件1单日曲线,0.833400,4993.590000,386.062500,832.265000,64.343750,767.921250,767.921250,767.921250,0.000000,0.000000,0.000000,0.000000,8948.148148,639.985570
2025-02-02,43,7:00-7:10,附件1单日曲线,0.809200,5070.214800,657.232900,845.035800,109.538817,735.496983,735.496983,735.496983,0.000000,0.000000,0.000000,0.000000,8948.148148,595.164159
2025-02-02,44,7:10-7:20,附件1单日曲线,0.797200,5192.514400,940.469600,865.419067,156.744933,708.674133,708.674133,708.674133,0.000000,0.000000,0.000000,0.000000,8948.148148,564.955019
2025-02-02,45,7:20-7:30,附件1单日曲线,0.764400,5177.860000,1238.400000,862.976667,206.400000,656.576667,656.576667,656.576667,0.000000,0.000000,0.000000,0.000000,8948.148148,501.887204
2025-02-02,46,7:30-7:40,附件1单日曲线,0.689900,5107.279800,1513.000500,851.213300,252.166750,599.046550,1432.379883,1432.379883,0.000000,833.333333,0.000000,0.000000,9698.148148,988.198882
2025-02-02,47,7:40-7:50,附件1单日曲线,0.860000,5778.338000,1766.452600,963.056333,294.408767,668.647567,668.647567,668.647567,0.000000,0.000000,0.000000,0.000000,9698.148148,575.036907
2025-02-02,48,7:50-8:00,附件1单日曲线,1.161700,6861.820000,1994.925000,1143.636667,332.487500,811.149167,0.000000,0.000000,0.000000,0.000000,811.149167,0.000000,8796.871296,0.000000
2025-02-02,49,8:00-8:10,附件1单日曲线,1.168300,7139.746600,2202.758500,1189.957767,367.126417,822.831350,0.000000,0.000000,0.000000,0.000000,822.831350,0.000000,7882.614241,0.000000
2025-02-02,50,8:10-8:20,附件1单日曲线,1.095600,7041.331200,2488.076000,1173.555200,414.679333,758.875867,0.000000,0.000000,0.000000,0.000000,758.875867,0.000000,7039.418833,0.000000
2025-02-02,51,8:20-8:30,附件1单日曲线,1.084900,7005.210000,2849.812500,1167.535000,474.968750,692.566250,0.000000,0.000000,0.000000,0.000000,692.566250,0.000000,6269.900778,0.000000
2025-02-02,52,8:30-8:40,附件1单日曲线,1.061000,7028.954800,3188.189800,1171.492467,531.364967,640.127500,0.000000,0.000000,0.000000,0.000000,640.127500,0.000000,5558.648000,0.000000
2025-02-02,53,8:40-8:50,附件1单日曲线,1.043000,7017.237500,3500.731700,1169.539583,583.455283,586.084300,0.000000,0.000000,0.000000,0.000000,586.084300,0.000000,4907.443222,0.000000
2025-02-02,54,8:50-9:00,附件1单日曲线,1.036000,6958.180000,3830.962500,1159.696667,638.493750,521.202917,0.000000,0.000000,0.000000,0.000000,521.202917,0.000000,4328.328870,0.000000
2025-02-02,55,9:00-9:10,附件1单日曲线,1.014700,6935.069100,4206.036100,1155.844850,701.006017,454.838833,0.000000,0.000000,0.000000,0.000000,454.838833,0.000000,3822.952389,0.000000
2025-02-02,56,9:10-9:20,附件1单日曲线,0.992200,6996.679000,4513.977600,1166.113167,752.329600,413.783567,0.000000,0.000000,0.000000,0.000000,413.783567,0.000000,3363.192870,0.000000
2025-02-02,57,9:20-9:30,附件1单日曲线,0.970000,7027.620000,4781.925000,1171.270000,796.987500,374.282500,0.000000,0.000000,0.000000,0.000000,374.282500,0.000000,2947.323426,0.000000
2025-02-02,58,9:30-9:40,附件1单日曲线,0.942200,6860.578700,5126.742400,1143.429783,854.457067,288.972717,0.000000,0.000000,0.000000,0.000000,288.972717,0.000000,2626.242630,0.000000
2025-02-02,59,9:40-9:50,附件1单日曲线,0.956900,6729.111500,5340.679100,1121.518583,890.113183,231.405400,0.000000,0.000000,0.000000,0.000000,231.405400,0.000000,2369.125519,0.000000
2025-02-02,60,9:50-10:00,附件1单日曲线,0.997700,6761.890000,5427.712500,1126.981667,904.618750,222.362917,0.000000,0.000000,0.000000,0.000000,222.362917,0.000000,2122.055611,0.000000
2025-02-02,61,10:00-10:10,附件1单日曲线,0.991900,6859.461500,5594.904300,1143.243583,932.484050,210.759533,0.000000,0.000000,0.000000,0.000000,210.759533,0.000000,1887.878352,0.000000
2025-02-02,62,10:10-10:20,附件1单日曲线,0.958800,6845.740500,5693.540800,1140.956750,948.923467,192.033283,0.000000,0.000000,0.000000,0.000000,192.033283,0.000000,1674.508037,0.000000
2025-02-02,63,10:20-10:30,附件1单日曲线,0.954900,6724.950000,5734.500000,1120.825000,955.750000,165.075000,0.000000,0.000000,0.000000,0.000000,165.075000,0.000000,1491.091370,0.000000
2025-02-02,64,10:30-10:40,附件1单日曲线,0.983900,6674.369700,5914.717800,1112.394950,985.786300,126.608650,0.000000,0.000000,0.000000,0.000000,126.608650,0.000000,1350.415093,0.000000
2025-02-02,65,10:40-10:50,附件1单日曲线,0.799000,6765.943600,6167.142100,1127.657267,1027.857017,99.800250,99.800250,99.800250,0.000000,0.000000,0.000000,0.000000,1350.415093,79.740400
2025-02-02,66,10:50-11:00,附件1单日曲线,0.502500,6843.270000,6330.487500,1140.545000,1055.081250,85.463750,918.797083,918.797083,0.000000,833.333333,0.000000,0.000000,2100.415093,461.695534
2025-02-02,67,11:00-11:10,附件1单日曲线,0.466200,6688.164700,6325.039200,1114.694117,1054.173200,60.520917,893.854250,893.854250,0.000000,833.333333,0.000000,0.000000,2850.415093,416.714851
2025-02-02,68,11:10-11:20,附件1单日曲线,0.500700,6621.178700,6476.910400,1103.529783,1079.485067,24.044717,857.378050,857.378050,0.000000,833.333333,0.000000,0.000000,3600.415093,429.289190
2025-02-02,69,11:20-11:30,附件1单日曲线,0.482700,6792.250000,6705.825000,1132.041667,1117.637500,14.404167,847.737500,847.737500,0.000000,833.333333,0.000000,0.000000,4350.415093,409.202891
2025-02-02,70,11:30-11:40,附件1单日曲线,0.478500,6965.577400,6635.303300,1160.929567,1105.883883,55.045683,888.379017,888.379017,0.000000,833.333333,0.000000,0.000000,5100.415093,425.089359
2025-02-02,71,11:40-11:50,附件1单日曲线,0.466200,6630.840700,6706.544700,1105.140117,1117.757450,-12.617333,820.716000,820.716000,0.000000,833.333333,0.000000,0.000000,5850.415093,382.617799
2025-02-02,72,11:50-12:00,附件1单日曲线,0.443200,6087.620000,6888.037500,1014.603333,1148.006250,-133.402917,699.930417,699.930417,0.000000,833.333333,0.000000,0.000000,6600.415093,310.209161
2025-02-02,73,12:00-12:10,附件1单日曲线,0.441100,6175.550800,6695.371200,1029.258467,1115.895200,-86.636733,746.696600,746.696600,0.000000,833.333333,0.000000,0.000000,7350.415093,329.367870
2025-02-02,74,12:10-12:20,附件1单日曲线,0.455100,6411.081600,6542.447600,1068.513600,1090.407933,-21.894333,811.439000,811.439000,0.000000,833.333333,0.000000,0.000000,8100.415093,369.285889
2025-02-02,75,12:20-12:30,附件1单日曲线,0.446300,6361.380000,6598.612500,1060.230000,1099.768750,-39.538750,793.794583,793.794583,0.000000,833.333333,0.000000,0.000000,8850.415093,354.270523
2025-02-02,76,12:30-12:40,附件1单日曲线,0.411300,6105.716000,6609.286500,1017.619333,1101.547750,-83.928417,749.404917,749.404917,0.000000,833.333333,0.000000,0.000000,9600.415093,308.230242
2025-02-02,77,12:40-12:50,附件1单日曲线,0.568200,6176.800300,6531.844700,1029.466717,1088.640783,-59.174067,774.159267,774.159267,0.000000,833.333333,0.000000,0.000000,10350.415093,439.877295
2025-02-02,78,12:50-13:00,附件1单日曲线,0.827900,6523.950000,6407.175000,1087.325000,1067.862500,19.462500,19.462500,19.462500,0.000000,0.000000,0.000000,0.000000,10350.415093,16.113004
2025-02-02,79,13:00-13:10,附件1单日曲线,0.863600,6584.321300,6311.502300,1097.386883,1051.917050,45.469833,45.469833,45.469833,0.000000,0.000000,0.000000,0.000000,10350.415093,39.267748
2025-02-02,80,13:10-13:20,附件1单日曲线,0.841600,6510.306600,6349.679500,1085.051100,1058.279917,26.771183,26.771183,26.771183,0.000000,0.000000,0.000000,0.000000,10350.415093,22.530628
2025-02-02,81,13:20-13:30,附件1单日曲线,0.861800,6505.580000,6370.125000,1084.263333,1061.687500,22.575833,22.575833,22.575833,0.000000,0.000000,0.000000,0.000000,10350.415093,19.455853
2025-02-02,82,13:30-13:40,附件1单日曲线,0.862300,6573.991900,6103.219400,1095.665317,1017.203233,78.462083,78.462083,78.462083,0.000000,0.000000,0.000000,0.000000,10350.415093,67.657854
2025-02-02,83,13:40-13:50,附件1单日曲线,0.902600,6477.154800,5845.353900,1079.525800,974.225650,105.300150,0.000000,0.000000,0.000000,0.000000,105.300150,0.000000,10233.414926,0.000000
2025-02-02,84,13:50-14:00,附件1单日曲线,0.975400,6293.170000,5694.000000,1048.861667,949.000000,99.861667,0.000000,0.000000,0.000000,0.000000,99.861667,0.000000,10122.457519,0.000000
2025-02-02,85,14:00-14:10,附件1单日曲线,1.000200,6343.924400,5466.544000,1057.320733,911.090667,146.230067,0.000000,0.000000,0.000000,0.000000,146.230067,0.000000,9959.979667,0.000000
2025-02-02,86,14:10-14:20,附件1单日曲线,0.997800,6432.334600,5229.613300,1072.055767,871.602217,200.453550,0.000000,0.000000,0.000000,0.000000,200.453550,0.000000,9737.253500,0.000000
2025-02-02,87,14:20-14:30,附件1单日曲线,1.027100,6412.670000,5032.087500,1068.778333,838.681250,230.097083,0.000000,0.000000,0.000000,0.000000,230.097083,0.000000,9481.590074,0.000000
2025-02-02,88,14:30-14:40,附件1单日曲线,1.090600,6334.645000,4816.705900,1055.774167,802.784317,252.989850,0.000000,0.000000,0.000000,0.000000,252.989850,0.000000,9200.490241,0.000000
2025-02-02,89,14:40-14:50,附件1单日曲线,0.937600,6283.515700,4446.811000,1047.252617,741.135167,306.117450,0.000000,0.000000,0.000000,0.000000,306.117450,0.000000,8860.359741,0.000000
2025-02-02,90,14:50-15:00,附件1单日曲线,0.669400,6229.680000,3990.712500,1038.280000,665.118750,373.161250,1206.494583,1206.494583,0.000000,833.333333,0.000000,0.000000,9610.359741,807.627474
2025-02-02,91,15:00-15:10,附件1单日曲线,0.660000,6095.822500,3664.434300,1015.970417,610.739050,405.231367,1238.564700,1238.564700,0.000000,833.333333,0.000000,0.000000,10360.359741,817.452702
2025-02-02,92,15:10-15:20,附件1单日曲线,0.721700,6087.739000,3383.073300,1014.623167,563.845550,450.777617,939.266794,939.266794,0.000000,488.489177,0.000000,0.000000,10800.000000,677.868845
2025-02-02,93,15:20-15:30,附件1单日曲线,0.730800,6190.570000,3070.350000,1031.761667,511.725000,520.036667,520.036667,520.036667,0.000000,0.000000,0.000000,0.000000,10800.000000,380.042796
